ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x2033,RDEW,,?,Private_sector,Italy,?,,13.063322620916276,2612.6645241832557,750.45," They typically contain data extracted from various sources, including external sources such as the Internet, organized in such a way as to facilitate decision support systems (DSS)."" Their definition consists of three categories: techniques for processing, the application of statistical and mathematical methods to decision-making, and the simulation of higher-order thinking through computer programs.",Hardware,Gaming hardware
PROJ0x34e2,,,?,?,,?,,11.004090391485343,2751.022597871336,6056.004841329665,"  Government and the private sector might have different funding mechanisms, but the principles are more-or-less the same.The terms ""data"" and ""information"" are not synonymous.",Security,Cyber-security
PROJ0xe0c,,,mid-cap,Public_sector,,?,59127.0,32.02378958028872,-11271.176933238137,1421.2,"Corporate security refers to the resilience of corporations against espionage, theft, damage, and other threats.Threat - a potential source of harm.",Software,antivirus-security
PROJ0x1818,UZB,,?,?,Tajikistan,?,441.0,32.252735956430264,-4764.693089613546,8398.464471664196,g. a secure room or cell); and as a state of mind (e.,Software,antivirus-security
PROJ0x5ca1,TRQ,,large-cap,Public_sector,,?,,21.737602875466596,,,"Devices have been used to aid computation for thousands of years, probably initially in the form of a tally stick.)Human security is the name of an emerging paradigm which, in response to traditional emphasis on the right of nation states to protect themselves, has focused on the primacy of the security of people (individuals and communities). An information technology system (IT system) is generally an information system, a communications system, or, more specifically speaking, a computer system – including all hardware, software, and peripheral equipment – operated by a limited group of IT users.",Security,Cyber-security
PROJ0x82e6,ZUM,"February,2004",mid-cap,Private_sector,,?,,10.156933581062713,,5073.934320375934," IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users. Anything stored is data, but it only becomes information when it is organized and presented meaningfully.Early electronic computers such as Colossus made use of punched tape, a long strip of paper on which data was represented by a series of holes, a technology now obsolete.",Security,antivirus-security
PROJ0x9a75,,"March,2009",large-cap,?,,?,,-999.0,2056.3183168375053,570.35,Malicious software or malware  which is software that is developed to harm and disrupt computers. It also lacked the ability to store its program in memory; programming was carried out using plugs and switches to alter the internal wiring.,Hardware,AI
PROJ0x8618,,,large-cap,?,,?,10711.0,40.80475346133532,,768.4," The electromechanical Zuse Z3, completed in 1941, was the world's first programmable computer, and by modern standards one of the first machines that could be considered a complete computing machine.NET, or even JavaScript that runs on the server.Close() and Form1.",Hardware,AI
PROJ0x58b3,,"June,1976",?,?,,?,15538.0,33.09381227153515,,-8331.695006780843,"Food security refers to the ready supply of, and access to, safe and nutritious food. They include, for example:Coercive capabilities, including the capacity to project coercive power into the environment (e.",Software,antivirus-security
PROJ0x2c31,,,?,Public_sector,,?,,25.673406719599253,5134.681343919851,172.55,"XML has been increasingly employed as a means of data interchange since the early 2000s, particularly for machine-oriented interactions such as those involved in web-oriented protocols such as SOAP, describing ""data-in-transit rather than .Humans have been storing, retrieving, manipulating, and communicating information since the Sumerians in Mesopotamia developed writing in about 3000 BC. As an evolution of the Standard Generalized Markup Language (SGML), XML's text-based structure offers the advantage of being both machine and human-readable.",Security,antivirus-security
PROJ0x6ea,,,?,,,?,17158.0,?,2697.645829990939,210.15,"S. The responsibilities of those working in the field include network administration, software development and installation, and the planning and management of an organization's technology life cycle, by which hardware and software are maintained, upgraded and replaced.Hilbert and Lopez identify the exponential pace of technological change (a kind of Moore's law): machines' application-specific capacity to compute information per capita roughly doubled every 14 months between 1986 and 2007; the per capita capacity of the world's general-purpose computers doubled every 18 months during the same two decades; the global telecommunication capacity per capita doubled every 34 months; the world's storage capacity per capita required roughly 40 months to double (every 3 years); and per capita broadcast information has doubled every 12.",Hardware,Hardware accelerator
PROJ0x990,,,?,Public_sector,,?,,28.08942295843987,7022.355739609967,," Sometimes applications are bundled with the computer, but that does not change the fact that they run as independent applications. High-level languages are translated into machine language using a compiler or an interpreter or a combination of the two. Computer hardware and software require each other and neither can be realistically used on its own.",Software,AI
PROJ0x6e33,,"March,2000",?,,,?,66289.0,28.26594163624775,18681.367494201404,899.05,"The term is commonly used as a synonym for computers and computer networks, but it also encompasses other information distribution technologies such as television and telephones. They typically contain data extracted from various sources, including external sources such as the Internet, organized in such a way as to facilitate decision support systems (DSS).",Software,IT
PROJ0x1024,,"December,1967",?,?,Guam,?,26769.0,-999.0,37923.3106698985,-7968.496037690419," We shall call it information technology (IT). Another source of controversy is the effect on innovation, with many distinguished experts and companies arguing that software is such a fast-moving field that software patents merely create vast additional litigation costs and risks, and actually retard innovation.",Hardware,AI
PROJ0x41a2,,"June,1989",large-cap,Private_sector,,Floyd Linsky,,33.587621545270494,,167.4,"This eventually led to the creation of the academic fields of computer science and software engineering; Both fields study software and its creation. System software is also designed for providing a platform for running application software, and it includes the following:Operating systems  which are essential collections of software that manage resources and provide common services for other software that runs ""on top"" of them.",Software,AI
PROJ0xd38,,"July,1961",?,,,Gladys Wilcox,59963.0,?,,1996.1481705312208,"S. Windows 8, and later Ubuntu Touch, tried to allow the same style of application user interface to be used on desktops, laptops and mobiles..",Software,AI
PROJ0x31db,,,?,?,,Junior Turton,35261.0,33.90833543308556,847.7083858271393,895.75," Anything stored is data, but it only becomes information when it is organized and presented meaningfully. IT is typically used within the context of business operations as opposed to personal or entertainment technologies. The concept is supported by the United Nations General Assembly, which has stressed ""the right of people to live in freedom and dignity"" and recognized ""that all individuals, in particular vulnerable people, are entitled to freedom from fear and freedom from want"".",Security,Cyber-security
PROJ0x6a2e,XNVZ,"October,1985",small-cap,Public_sector,,Cecil Perry,,9.780928278505256,244.5232069626314,849.65," Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers. It has been estimated that the worldwide capacity to store information on electronic devices grew from less than 3 exabytes in 1986 to 295 exabytes in 2007, doubling roughly every 3 years.",Software,antivirus-security
PROJ0x7c3f,,"August,2007",small-cap,?,,?,6525.0,4.244852929745475,424.48529297454735,360.15,"Security management - identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting these assets.In a business context, the Information Technology Association of America has defined information technology as ""the study, design, development, application, implementation, support or management of computer-based information systems"".								The field of information ethics was established by mathematician Norbert Wiener in the 1940s.",Security,antivirus-security
PROJ0x4507,,,large-cap,?,,Forrest Scott,,54.45712660353215,32049.185828789523,1454.5,"S. Each device needs at least one corresponding device driver; because a computer typically has at minimum at least one input device and at least one output device, a computer typically needs more than one device driver. Supervisory programs, boot loaders, shells and window systems are core parts of operating systems.",Software,IT
PROJ0x477f,SMA,,small-cap,?,Niger,Johnny Henson,,2.2857973678582786,30760.759768489515,778.8,", A. (1986).",Hardware,Hardware accelerator
PROJ0x7122,,"January,1972",?,Private_sector,,Edith Moreno,,6.131544578287243,613.1544578287242,560.35," IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns. Data warehouses began to be developed in the 1980s to integrate these disparate stores.",Hardware,Gaming hardware
PROJ0xcab,,,small-cap,,Hong Kong,?,3482.0,5.8219230948543546,582.1923094854354,580.7," Platform software often comes bundled with the computer. Comparable geared devices did not emerge in Europe until the 16th century, and it was not until 1645 that the first mechanical calculator capable of performing the four basic arithmetical operations was developed. (1986).",Software,IT
PROJ0x6aee,,"January,1975",?,Public_sector,,Adam Newton,,17.49630804425906,2624.446206638859,602.7," Depending on how competently the user-written software has been integrated into default application packages, many users may not be aware of the distinction between the original packages, and what has been added by co-workers. Most digital data today is still stored magnetically on hard disks, or optically on media such as CD-ROMs. Southern Innovator Magazine Issue 1: Mobile Phones and Information Technology: United Nations Office for South-South Cooperation.",Software,AI
PROJ0x826b,,,large-cap,?,,?,6169.0,-999.0,8582.143589786028,-4667.885328531552," improve or fix), or otherwise support software. For instance, the design and creation of Microsoft Word took much more time than designing and developing Microsoft Notepad because the latter has much more basic functionality.",Software,IT
PROJ0x8972,KKP,,?,?,Reunion,?,,14.414340549356227,-7426.019688786412,360.2,"The development of transistors in the late 1940s at Bell Laboratories allowed a new generation of computers to be designed with greatly reduced power consumption. The responsibilities of those working in the field include network administration, software development and installation, and the planning and management of an organization's technology life cycle, by which hardware and software are maintained, upgraded and replaced. Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers.",Security,antivirus-security
PROJ0x5f56,,,large-cap,?,,?,,?,-10634.658951447022,722.8,"Any action intended to provide security may have multiple effects. As an evolution of the Standard Generalized Markup Language (SGML), XML's text-based structure offers the advantage of being both machine and human-readable.",Software,Cyber-security
PROJ0x82f6,ZGIW,"September,1952",?,Private_sector,,Marlene Faurrieta,,12.804845467231267,2560.969093446253,603.45,"3 years., A.",Hardware,Hardware accelerator
PROJ0x8a99,,"November,1964",large-cap,?,,?,79257.0,?,2253.5117005450893,827.15," In computer science and software engineering, computer software is all information processed by computer systems, including programs and data. Morton, eds.",Software,AI
PROJ0x8ba5,IXX,,large-cap,?,,Nakita Cecil,29617.0,14.932536396098126,-15174.252669123933,-8009.732992705798,"								The field of information ethics was established by mathematician Norbert Wiener in the 1940s. (1981), Introduction to Computer Data Processing, Holt-Saunders International Editions, ISBN 978-4-8337-0012-2Shelly, Gary, Cashman, Thomas, Vermaat, Misty, and Walker, Tim. As an evolution of the Standard Generalized Markup Language (SGML), XML's text-based structure offers the advantage of being both machine and human-readable.",Software,IT
PROJ0x33ef,,,?,Public_sector,,?,30423.0,25.235265278433342,6308.816319608335,709.6," So, this is sometimes avoided by using ""pointers"" to data instead.Desktop applications such as web browsers and Microsoft Office, as well as smartphone and tablet applications (called ""apps"").",Software,AI
PROJ0x8fd5,,,large-cap,Private_sector,,Francis Garcia,,-999.0,50729.93964006549,728.4," Information Technology – A Luddite Analysis. To address that issue, the field of data mining – ""the process of discovering interesting patterns and knowledge from large amounts of data"" – emerged in the late 1980s.",Software,Hardware accelerator
PROJ0x881d,,,large-cap,Private_sector,,Margaret Fahrlander,,12.116869611829419,41017.07117268767,," They typically contain data extracted from various sources, including external sources such as the Internet, organized in such a way as to facilitate decision support systems (DSS)., A.",Software,AI
PROJ0x5fc9,XRT,,?,Public_sector,,?,,?,377.653662621216,-1049.3748079745274,"The term is commonly used as a synonym for computers and computer networks, but it also encompasses other information distribution technologies such as television and telephones. Whisler commented that ""the new technology does not yet have a single established name. The electromechanical Zuse Z3, completed in 1941, was the world's first programmable computer, and by modern standards one of the first machines that could be considered a complete computing machine.",Hardware,Gaming hardware
PROJ0x412,,"June,1978",?,,,Jimmy Orr,,29.615443012990077,2961.544301299008,-3106.4698876234556,"  Government and the private sector might have different funding mechanisms, but the principles are more-or-less the same..",Software,IT
PROJ0x35e6,BVO,,?,?,,Sidney Lombardi,,-999.0,,,"  These titles can be misleading at times and should not be mistaken for “tech companies”; which are generally large scale, for-profit corporations that sell consumer technology and software. However, the term information technology in its modern sense first appeared in a 1958 article published in the Harvard Business Review; authors Harold J.",Software,antivirus-security
PROJ0x224f,,,?,?,,?,,17.1098185736762,,388.8,g. S.,Security,antivirus-security
PROJ0x959e,,,large-cap,?,,?,,20.93543637796076,6280.630913388228,267.8," Whisler commented that ""the new technology does not yet have a single established name. These tools may be relatively self-contained programs such as compilers, debuggers, interpreters, linkers, and text editors, that can be combined together to accomplish a task; or they may form an integrated development environment (IDE), which combines much or all of the functionality of such self-contained tools. Carhart, in a Rand Corporation Research Memorandum.",Hardware,AI
PROJ0x5de,,,?,?,,?,3077.0,14.118744641162607,1411.8744641162607,,"Corporate security refers to the resilience of corporations against espionage, theft, damage, and other threats. economic reform, ecological protection, progressive demilitarization, militarization).",Software,antivirus-security
PROJ0x6c67,,,mid-cap,Private_sector,,?,,5.103738505858905,1020.7477011717807,4676.609326599684," Depending on how competently the user-written software has been integrated into default application packages, many users may not be aware of the distinction between the original packages, and what has been added by co-workers. In 1995, Paul Niquette claimed he had originally coined the term in October 1953, although he could not find any documents supporting his claim.",Hardware,AI
PROJ0x4638,,"May,2001",?,Private_sector,Madagascar,?,14571.0,7.473105601987187,-7213.928703957768,458.45," As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape. data-at-rest"".",Software,Hardware accelerator
PROJ0x6eb5,GCJD,,large-cap,Private_sector,Panama,?,,10.735970465396514,10470.387810169625,-630.3990430953254,"Open-source software, on the other hand, comes with a free software license, granting the recipient the rights to modify and redistribute the software. As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape. Without these APIs, the programmer needs to write these functionalities entirely themselves.",Hardware,AI
PROJ0x3abc,VUA,"January,2014",?,,,?,49196.0,-999.0,,-4203.33255649035," Although it was programmable, it was not general-purpose, being designed to perform only a single task. Comparable geared devices did not emerge in Europe until the 16th century, and it was not until 1645 that the first mechanical calculator capable of performing the four basic arithmetical operations was developed.",Software,antivirus-security
PROJ0x502d,KQS,"April,1988",?,?,,Kevin Schuld,,-999.0,,959.85," Norwood, NJ: Ablex. Several products or services within an economy are associated with information technology, including computer hardware, software, electronics, semiconductors, internet, telecom equipment, and e-commerce.",Software,Cyber-security
PROJ0x33d4,,,mid-cap,?,Zambia,Russell Sisk,,-999.0,1042.3327719171157,893.35," The first electronic computing devices were instead rewired in order to ""reprogram"" them.Massive amounts of data are stored worldwide every day, but unless it can be analyzed and presented effectively it essentially resides in what have been called data tombs: ""data archives that are seldom visited"".All DMS consist of components, they allow the data they store to be accessed simultaneously by many users while maintaining its integrity.",Software,AI
PROJ0x9b39,RWD,"December,1972",large-cap,Private_sector,,Danielle Healey,15496.0,18.015908358674718,1801.590835867472,376.95," Information Technology – A Luddite Analysis.In a business context, the Information Technology Association of America has defined information technology as ""the study, design, development, application, implementation, support or management of computer-based information systems"". Data warehouses began to be developed in the 1980s to integrate these disparate stores.",Software,Cyber-security
PROJ0x281e,,,large-cap,Private_sector,,?,465.0,38.29290061572458,3829.290061572458,513.75," IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns. Cambridge, Massachusetts: Course Technology. Learning materials related to Information technology at Wikiversity Media related to Information technology at Wikimedia Commons Quotations related to Information technology at WikiquoteSecurity is freedom from, or resilience against, potential harm (or other unwanted coercive change) caused by others.",Security,antivirus-security
PROJ0x1881,,,large-cap,Private_sector,,?,,25.98384079453953,14658.632901663279,-7387.985866214933,Security is not only physical but it can also be Virtual. S.) are similar to other computer science degrees.,Security,antivirus-security
PROJ0x789d,,,small-cap,?,Christmas Island,?,,4.707255627061711,-15733.106402618865,,"  In fact, they often times have the same foundational level courses..The relational database model introduced a programming-language independent Structured Query Language (SQL), based on relational algebra.",Hardware,Hardware accelerator
PROJ0x15ef,,,?,?,,?,,11.26842317487808,,387.2,"Programming tools are also software in the form of programs or applications that software developers (also known asprogrammers, coders, hackers or software engineers) use to create, debug, maintain (i. For instance, a Microsoft Windows desktop application might call API functions in the . Users create this software themselves and often overlook how important it is.",Hardware,AI
PROJ0x49a9,QGPJ,,?,Public_sector,,Jason Hazen,28204.0,46.942214755456845,,-412.0153645859191," Data warehouses began to be developed in the 1980s to integrate these disparate stores.National security refers to the security of a nation state, including its people, economy, and institutions.In recent years, the extensible markup language (XML) has become a popular format for data representation.",Software,Cyber-security
PROJ0x7d7f,THGT,"July,1984",?,Private_sector,,?,,?,12170.903802928879,-533.6151847897017,"Based on the storage and processing technologies employed, it is possible to distinguish four distinct phases of IT development: pre-mechanical (3000 BC – 1450 AD), mechanical (1450–1840), electromechanical (1840–1940), and electronic (1940–present).Security theater is a critical term for measures that change perceptions of security without necessarily affecting security itself.g.",Security,Cyber-security
PROJ0x36b0,WHQ,"July,1971",?,Private_sector,,David Brown,,6.532546981973339,,183.8," New York: Pantheon Books."" Their definition consists of three categories: techniques for processing, the application of statistical and mathematical methods to decision-making, and the simulation of higher-order thinking through computer programs. Some of the ethical issues associated with the use of information technology include:Breaches of copyright by those downloading files stored without the permission of the copyright holdersEmployers monitoring their employees' emails and other Internet usageUnsolicited emailsHackers accessing online databasesWeb sites installing cookies or spyware to monitor a user's online activities, which may be used by data brokersAllen, T.",Security,antivirus-security
PROJ0x3629,,"November,2009",small-cap,Public_sector,,?,,9.924540131376768,248.11350328441918,," In 1981, the first commercially available relational database management system (RDBMS) was released by Oracle. Learning materials related to Information technology at Wikiversity Media related to Information technology at Wikimedia Commons Quotations related to Information technology at Wikiquote.",Software,Hardware accelerator
PROJ0x801d,,,large-cap,?,,?,,-999.0,,619.75,"Data transmission has three aspects: transmission, propagation, and reception. New York: Portfolio/Penguin. Comparable geared devices did not emerge in Europe until the 16th century, and it was not until 1645 that the first mechanical calculator capable of performing the four basic arithmetical operations was developed.",Software,AI
PROJ0xf15,,,?,Private_sector,Ecuador,Claude Comeau,13951.0,34.80307244158339,3480.307244158339,2454.739598088722,"A security referent is the focus of a security policy or discourse; for example, a referent may be a potential beneficiary (or victim) of a security policy or system. For example, in debate about national security strategies, some argue that security depends principally on developing protective and coercive capabilities in order to protect the security referent in a hostile environment (and potentially to project that power into its environment, and dominate it to the point of strategic supremacy).",Software,Cyber-security
PROJ0x1825,MNCD,"November,1966",large-cap,,,?,95735.0,23.298077367395013,,,"Massive amounts of data are stored worldwide every day, but unless it can be analyzed and presented effectively it essentially resides in what have been called data tombs: ""data archives that are seldom visited"".: security companies, security forces, security guard, cyber security systems, security cameras, remote guarding).Information technology (IT) is the use of computers to store or retrieve data and information.",Software,Cyber-security
PROJ0x773,,,large-cap,Private_sector,,?,,7.984596988439546,2395.3790965318635,885.35,"Information technology (IT) is the use of computers to store or retrieve data and information.In recent years, the extensible markup language (XML) has become a popular format for data representation.Information technology (IT) is the use of computers to store or retrieve data and information.",Security,antivirus-security
PROJ0x81e5,WXK,"March,1972",?,?,,?,,22.108146391547518,2210.814639154752,166.5,"3 years.Massive amounts of data are stored worldwide every day, but unless it can be analyzed and presented effectively it essentially resides in what have been called data tombs: ""data archives that are seldom visited"".",Security,antivirus-security
PROJ0x16bb,,,small-cap,Public_sector,,?,,-999.0,,," Data warehouses began to be developed in the 1980s to integrate these disparate stores. Electronic data storage, which is used in modern computers, dates from World War II, when a form of delay line memory was developed to remove the clutter from radar signals, the first practical application of which was the mercury delay line.",Hardware,Gaming hardware
PROJ0x22a0,,"March,2008",?,Public_sector,,?,,?,4722.230979742127,-523.4239133423232," New York: Pantheon Books.In a business context, the Information Technology Association of America has defined information technology as ""the study, design, development, application, implementation, support or management of computer-based information systems"".",Software,Hardware accelerator
PROJ0x2ca4,,,mid-cap,,,?,,3.5057642666363638,,963.6, IT is typically used within the context of business operations as opposed to personal or entertainment technologies..,Software,AI
PROJ0x8ffc,,,mid-cap,Private_sector,,Agnes Price,,9.213460267935037,1382.0190401902555,312.85," All databases are common in one point that the structure of the data they contain is defined and stored separately from the data itself, in a database schema. In practice, state governments rely on a wide range of means, including diplomacy, economic power, and military capabilities. It is derived from Latin securus, meaning freedom from anxiety: se (without) + cura (care, anxiety).",Security,antivirus-security
PROJ0x8727,YRJ,,?,Private_sector,,Robert Eastman,,?,,683.1," It can be broadly categorized as broadcasting, in which information is transmitted unidirectionally downstream, or telecommunications, with bidirectional upstream and downstream channels. Morton, eds.",Software,Hardware accelerator
PROJ0x65be,,,large-cap,Public_sector,,?,,-999.0,6931.383402609015,," Data warehouses began to be developed in the 1980s to integrate these disparate stores. Comparable geared devices did not emerge in Europe until the 16th century, and it was not until 1645 that the first mechanical calculator capable of performing the four basic arithmetical operations was developed.",Hardware,AI
PROJ0x7350,,,?,?,,?,8724.0,3.0467094092571783,,-1550.5894977890343," The first random-access digital storage device was the Williams tube, based on a standard cathode ray tube, but the information stored in it and delay line memory was volatile in that it had to be continuously refreshed, and thus was lost once power was removed. Although it was programmable, it was not general-purpose, being designed to perform only a single task..",Hardware,Hardware accelerator
PROJ0x84ba,IJEN,,large-cap,Public_sector,,?,,17.786982939892155,15476.484525149399,476.4,".: security companies, security forces, security guard, cyber security systems, security cameras, remote guarding).",Security,antivirus-security
PROJ0x1af6,,"March,2000",large-cap,?,,?,41189.0,-999.0,,156.65," Whisler commented that ""the new technology does not yet have a single established name.The relational database model introduced a programming-language independent Structured Query Language (SQL), based on relational algebra.",Security,antivirus-security
PROJ0x4b12,,"December,2005",large-cap,?,Myanmar,?,4112.0,?,6537.322967007694,,"Exploit (noun) - a means of capitalizing on a vulnerability in a security system (usually a cyber-security system).""Undergraduate degrees in IT (B.",Software,Cyber-security
PROJ0x8c27,CONW,,large-cap,Public_sector,,?,3748.0,?,15772.380561743867,-3164.4300625263763," (1986). As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape..",Software,IT
PROJ0x52c1,,,small-cap,?,,Edward Webb,,?,332.38234570339864,434.4," IMS stores data hierarchically, but in the 1970s Ted Codd proposed an alternative relational storage model based on set theory and predicate logic and the familiar concepts of tables, rows ,and columns.  In fact, they often times have the same foundational level courses.",Hardware,Gaming hardware
PROJ0x650b,,,large-cap,Public_sector,,?,,?,4603.013758976608,5947.559055832929,"g..Another problem of perception is the common assumption that the mere presence of a security system (such as armed forces, or antivirus software) implies security.",Security,Cyber-security
PROJ0x9be2,FPWB,,?,?,,?,5671.0,?,1849.927945974689,," Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers.								The field of information ethics was established by mathematician Norbert Wiener in the 1940s.",Hardware,Hardware accelerator
PROJ0x7ce2,XHW,,large-cap,Public_sector,,?,8774.0,17.61415452357789,,1286.15," As an evolution of the Standard Generalized Markup Language (SGML), XML's text-based structure offers the advantage of being both machine and human-readable.In recent years, the extensible markup language (XML) has become a popular format for data representation.3 years.",Software,antivirus-security
PROJ0x4220,KQL,,large-cap,Private_sector,Austria,?,,16.383512738550866,4915.053821565261,," alarm, radar)Diplomatic and social action intended to prevent insecurity from developing (e.In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations .",Security,Cyber-security
PROJ0x296d,,,,Public_sector,,?,,19.09053176869035,,-12.826596769092705," Companies like Oracle and Microsoft provide their own APIs so that many applications are written using their software libraries that usually have numerous APIs in them. So, this is sometimes avoided by using ""pointers"" to data instead.",Software,AI
PROJ0x49b2,OWUP,"June,1951",large-cap,,,?,15284.0,12.481253636026384,3744.3760908079153,378.45,"National security refers to the security of a nation state, including its people, economy, and institutions.In recent years, the extensible markup language (XML) has become a popular format for data representation. The field has growing importance due to the increasing reliance on computer systems in most societies.",Software,Cyber-security
PROJ0x4155,LLC,"September,1978",small-cap,Public_sector,Thailand,?,15396.0,5.847624560187335,-48687.75831716608,5385.3384722557," Discovering Computers 2000: Concepts for a Connected World. Without these APIs, the programmer needs to write these functionalities entirely themselves.",Software,IT
PROJ0x70e8,AAK,,?,Public_sector,Puerto Rico,Joseph Patterson,,?,607.5272990383631,," Most digital data today is still stored magnetically on hard disks, or optically on media such as CD-ROMs.Price, Wilson T.",Software,IT
PROJ0x123f,,,large-cap,,,Edith Wolf,,-999.0,,,"  It is also worth noting that from a business perspective, Information Technology departments are a “cost center” the majority of the time.  Modern businesses rely heavily on technology for their day-to-day operations, so the expenses delegated to cover technology that facilitates business in a more efficient manner is usually seen as “just the cost of doing business”.",Hardware,Gaming hardware
PROJ0x6382,,"July,1968",?,Private_sector,,?,,-999.0,,600.4," They typically contain data extracted from various sources, including external sources such as the Internet, organized in such a way as to facilitate decision support systems (DSS). Carhart, in a Rand Corporation Research Memorandum. Software can be tested through unit testing, regression testing and other methods, which are done manually, or most commonly, automatically, since the amount of code to be tested can be quite large.",Software,AI
PROJ0x7429,,"July,1963",large-cap,Private_sector,,?,,?,,1055.65," Southern Innovator Magazine Issue 1: Mobile Phones and Information Technology: United Nations Office for South-South Cooperation.Several other breakthroughs in semiconductor technology include the integrated circuit (IC) invented by Jack Kilby at Texas Instruments and Robert Noyce at Fairchild Semiconductor in 1959, the metal-oxide-semiconductor field-effect transistor (MOSFET) invented by Mohamed Atalla and Dawon Kahng at Bell Laboratories in 1959, and the microprocessor invented by Ted Hoff, Federico Faggin, Masatoshi Shima and Stanley Mazor at Intel in 1971.IBM introduced the first hard disk drive in 1956, as a component of their 305 RAMAC computer system.",Software,Hardware accelerator
PROJ0x4796,,"December,1979",?,Private_sector,,?,,?,-17194.913566771018,-2182.9157265156587," In 1981, the first commercially available relational database management system (RDBMS) was released by Oracle.Risk - a possible event which could lead to damage, harm, or loss.  IT departments are allocated funds by senior leadership and must attempt to achieve the desired deliverables while staying within that budget.",Software,Cyber-security
PROJ0x9c21,,"January,1962",large-cap,Private_sector,,?,,42.82568376951765,,,"Ecological security, also known as environmental security, refers to the integrity of ecosystems and the biosphere, particularly in relation to their capacity to sustain a diversity of life-forms (including human life).In a business context, the Information Technology Association of America has defined information technology as ""the study, design, development, application, implementation, support or management of computer-based information systems"".  Government and the private sector might have different funding mechanisms, but the principles are more-or-less the same.",Software,antivirus-security
PROJ0x18ca,,,large-cap,Private_sector,,?,,6.233698706576708,1870.1096119730123,355.1," economic reform, ecological protection, progressive demilitarization, militarization). The responsibilities of those working in the field include network administration, software development and installation, and the planning and management of an organization's technology life cycle, by which hardware and software are maintained, upgraded and replaced. The Antikythera mechanism, dating from about the beginning of the first century BC, is generally considered to be the earliest known mechanical analog computer, and the earliest known geared mechanism.",Software,Cyber-security
PROJ0x3b7f,,"June,2011",?,Public_sector,,?,,10.713064534116603,1071.3064534116604,,This eventually led to the creation of the academic fields of computer science and software engineering; Both fields study software and its creation.e.,Software,IT
PROJ0x26b4,,"June,1953",small-cap,?,,Charles Schulman,1432.0,4.243251819688046,424.3251819688046,437.45," So software patents are supposed to cover the middle area, between requirements and concrete implementation.Many bugs are discovered and eliminated (debugged) through software testing.",Software,AI
PROJ0xe24,,,?,?,,?,5842.0,19.273429196626342,481.83572991565865,715.85," IT specialists assume responsibility for selecting hardware and software products appropriate for an organization, integrating those products with organizational needs and infrastructure, and installing, customizing, and maintaining those applications for the organization’s computer users. It has been estimated that the worldwide capacity to store information on electronic devices grew from less than 3 exabytes in 1986 to 295 exabytes in 2007, doubling roughly every 3 years.",Security,Cyber-security
PROJ0x645b,RXI,,?,Private_sector,Slovenia,?,3010.0,-999.0,219.70316593409527,-612.6498218288432," Beneficiaries (technically referents) of security may be of persons and social groups, objects and institutions, ecosystems or any other entity or phenomenon vulnerable to unwanted change.Another problem of perception is the common assumption that the mere presence of a security system (such as armed forces, or antivirus software) implies security. They include, for example:Coercive capabilities, including the capacity to project coercive power into the environment (e.",Security,Cyber-security
PROJ0x756c,,,mid-cap,Public_sector,,?,,9.172095935459364,11513.129519981878,-1011.3774040757263,"Authorization - the function of specifying access rights/privileges to resources related to information security and computer security in general and to access control in particular. (1981), Introduction to Computer Data Processing, Holt-Saunders International Editions, ISBN 978-4-8337-0012-2Shelly, Gary, Cashman, Thomas, Vermaat, Misty, and Walker, Tim. (1981), Introduction to Computer Data Processing, Holt-Saunders International Editions, ISBN 978-4-8337-0012-2Shelly, Gary, Cashman, Thomas, Vermaat, Misty, and Walker, Tim.",Security,antivirus-security
PROJ0x8468,,,large-cap,?,,Florence Schultz,,49.565555800660036,4956.555580066004,403.8661336976612,"Webster, Frank, and Robins, Kevin. The first commercially available stored-program computer, the Ferranti Mark I, contained 4050 valves and had a power consumption of 25 kilowatts.",Software,Hardware accelerator
PROJ0x4c6c,CFJU,"November,1961",mid-cap,?,,?,4964.0,4.840323336629402,,,".S., A.",Hardware,Gaming hardware
