ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x4f82,,,small-cap,?,,?,9262.0,1.1413310987138643,28.53327746784661,1726.160231959997," 22–36, 951–88.S.",Food,Beverage
PROJ0x18a9,,,?,Private_sector,,Joel Hernandez,,0.3442577989685404,,5333.6528682953585," pp.On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U.",Food,Organicfood
PROJ0x2032,,"February,1998",?,Private_sector,,Leonard Crieghton,,1.629748818423742,13428.347018113996,106.75,"How Everyday Things Are Made: video presentationsGrant Thornton IBR 2008 Manufacturing industry focusEEF, the manufacturers' organisation – industry group representing uk manufacturers Enabling the Digital Thread for Smart ManufacturingEvidences of Metal Manufacturing HistoryManufacturing Sector of the National Occupational Research Agenda, USA, 2018. Prentice Hall. Prentice Hall.",Mechanical,Kids toys
PROJ0x8566,,"May,1984",small-cap,Private_sector,,Erica Simmons,,1.9096971661657256,381.9394332331452,8619.684344122497," Typically, the government owns and runs the clinics and hospitals, meaning that doctors are employees of the government. The place of delivery may be in the home, the community, the workplace, or in health facilities.",Production,Medical devices
PROJ0x16a0,,,small-cap,?,,?,,1.7872614495411407,46313.11958893602,4327.570381272672,"com. Safety for the automobiles themselves, implies that there is no risk of damage.",Production,Bike
PROJ0x337,,,?,?,,?,,0.8702088617799836,28011.843895687853,94.75," The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it.Many medieval Christian theologians both broadened and narrowed the basic concept of Good and evil until it came to have several, sometimes complex definitions such as: a personal preference or subjective judgment regarding any issue which might be earn praise or punishment from the religious authoritiesreligious obligation arising from Divine law leading to sainthood or damnation.",Food,Organicfood
PROJ0x85f7,,"April,1971",small-cap,?,,?,,1.0908229252839623,163.62343879259438,2300.111756545879," In much of the pre-industrial world, the guild system protected the privileges and trade secrets of urban artisans. These materials are then modified through manufacturing processes to become the required part.",Toys,Kids toys
PROJ0x6385,,"January,1988",small-cap,Public_sector,,?,,0.8394564795662031,251.83694386986087,70.85,"In contrast to Plato, Aristotle discusses the Forms of Good in critical terms several times in both of his major surviving ethical works, the Eudemian and Nicomachean Ethics. Prentice Hall.",Food,Organicfood
PROJ0x7e3a,,,?,Private_sector,,Felicia Howell,28242.0,6.78685789133461,,172.15," Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles.On the other hand, most manufacturing may involve significant social and environmental costs. Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot.",Mechanical,Kids toys
PROJ0x5728,,"July,1969",?,Public_sector,Cocos Islands,Jake Leduc,79861.0,4.082363389864317,,26.6," These materials are then modified through manufacturing processes to become the required part. These costs are now well known and there is effort to address them by improving efficiency, reducing waste, using industrial symbiosis, and eliminating harmful chemicals.",Food,Beverage
PROJ0x3a81,,,?,Public_sector,,?,17421.0,0.6335017256622996,,," During the Second World War, Colossus developed the first electronic digital computer to decrypt German messages.Data transmission has three aspects: transmission, propagation, and reception.",Production,Gaming hardware
PROJ0x2552,,"January,1956",?,?,,?,4833.0,?,,-5056.171414858019,"In 2017, a study by Dr. The electrodes contact the heart directly through the chest, allowing stimulation pulses to pass through the body.",Production,Medical devices
PROJ0x84bd,WOJ,"December,1951",small-cap,Public_sector,,?,4110.0,3.563008853959456,-25078.80280975188,,"a generally accepted cultural standard of behaviour which might enhance group survival or wealthnatural law or behaviour which induces strong emotional reactionstatute law imposing a legal duty Kant A significant enlightenment context for studying the ""good"" has been its significance in the study of ""the good, the true and the beautiful"" as found in Immanuel Kant and other Enlightenment philosophers and religious thinkers. Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century.",Food,Fastfood
PROJ0x29e8,EKG,,?,?,,?,25406.0,1.862065773872672,186.2065773872672,," Manufacturing, Engineering & Technology.Evil is typically associated with conscious and deliberate wrongdoing, discrimination designed to harm others, humiliation of people designed to diminish their psychological needs and dignity, destructiveness, and acts of unnecessary and/or indiscriminate violence.Manufacturing has unique health and safety challenges and has been recognized by the National Institute for Occupational Safety and Health (NIOSH) as a priority industry sector in the National Occupational Research Agenda (NORA) to identify and provide intervention strategies regarding occupational health and safety issues.",Food,Fastfood
PROJ0x42cd,CCR,"November,1975",?,Private_sector,,Thomas Silago,1734.0,0.8583201998887879,,78.55,"""Undergraduate degrees in IT (B.S.",Production,Gaming hardware
PROJ0x93d6,,,?,Public_sector,,?,,2.8772777309897397,863.1833192969217,65.45,"On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U. Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles.",Mechanical,Kids toys
PROJ0x7654,,,small-cap,?,,Daron Mejia,2851.0,?,-8469.46129515957,," (1994), Information Technology and the Corporation of the 1990s, Oxford University PressGitta, Cosmas and South, David (2011).) are similar to other computer science degrees.",Production,Gaming hardware
PROJ0x7df4,,"May,2011",?,?,,Agnes Herke,6475.0,1.2156510701585432,182.34766052378143,," They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors. Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century. It was usually carried out by single skilled artisans with assistants.",Toys,Kids toys
PROJ0x3a9e,,,small-cap,Public_sector,,Joey Trafton,,-999.0,219.55182193664157,4382.334418876888, Information Technology – A Luddite Analysis. It also lacked the ability to store its program in memory; programming was carried out using plugs and switches to alter the internal wiring.S.,Production,Gaming hardware
PROJ0x1353,,,small-cap,Public_sector,,Curt Flight,,1.082308033801543,10783.386534119894,,"The relational database model introduced a programming-language independent Structured Query Language (SQL), based on relational algebra.  These titles can be misleading at times and should not be mistaken for “tech companies”; which are generally large scale, for-profit corporations that sell consumer technology and software.; Morton, M.",Production,Gaming hardware
PROJ0x24e8,,"November,1961",?,Public_sector,,Gertrude Eger,,-999.0,36792.539757980754,2453.348117565396," The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it.2 million – one in six U.",Toys,Kids toys
PROJ0x88f3,,,?,Private_sector,,Allen Peterson,,-999.0,315.69840506548456,-9405.2522172156,"On the other hand, most manufacturing may involve significant social and environmental costs. The manufacturing process begins with the product design, and materials specification from which the product is made.",Toys,Kids toys
PROJ0x820b,,,?,Private_sector,Zambia,?,,3.7343957594500985,,," Rawls defined justice as fairness, especially in distributing social goods, defined fairness in terms of procedures, and attempted to prove that just institutions and lives are good, if every rational individual's goods are considered fairly. Manufacturing provides important material support for national infrastructure and for national defense.",Food,Beverage
PROJ0x6690,,,small-cap,Private_sector,Aruba,?,,2.0664272576022644,51.66068144005661,56.95, Hazardous materials may expose workers to health risks. manufacturing performs well compared to the rest of the U. has outsourced too much in some areas and can no longer rely on the financial sector and consumer spending to drive demand.,Toys,Kids toys
PROJ0x8d02,,,?,?,Nauru,?,,-999.0,,74.4,"Evil is typically associated with conscious and deliberate wrongdoing, discrimination designed to harm others, humiliation of people designed to diminish their psychological needs and dignity, destructiveness, and acts of unnecessary and/or indiscriminate violence. Rawls defined justice as fairness, especially in distributing social goods, defined fairness in terms of procedures, and attempted to prove that just institutions and lives are good, if every rational individual's goods are considered fairly. The manufacturing process begins with the product design, and materials specification from which the product is made.",Food,Beverage
PROJ0x2158,TYS,,?,Private_sector,Qatar,Christopher Gomez,1387.0,?,-24791.058084835528,," The main characteristic of the factory system is the use of machinery, originally powered by water or steam and later by electricity.How Everyday Things Are Made: video presentationsGrant Thornton IBR 2008 Manufacturing industry focusEEF, the manufacturers' organisation – industry group representing uk manufacturers Enabling the Digital Thread for Smart ManufacturingEvidences of Metal Manufacturing HistoryManufacturing Sector of the National Occupational Research Agenda, USA, 2018.",Toys,Kids toys
PROJ0x4e28,,,?,Private_sector,,Heather Guenther,,1.3383040094163312,15208.043017178554,39.75," Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung, Godrej & Boyce and Tata Motors. They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors. Aristotle argues that Plato's Form of the Good does not apply to the physical world, for Plato does not assign ""goodness"" to anything in the existing world.",Food,Beverage
PROJ0x7d33,,,small-cap,Public_sector,Bolivia,?,32978.0,2.6842979481204448,67.10744870301112,5188.632604814905,"9%), Switzerland (10. 7000 BC in Baluchistan where Neolithic dentists used flint-tipped drills and bowstrings.",Production,Medical devices
PROJ0x42ce,FTW,,?,,,Clara Caudill,,1.1140225743432404,,92.1," The study determined that most high-risk medical devices are not tested and analyzed to ensure that they are safe and effective for all major demographic groups, particularly racial and ethnic minorities and people over 65. It includes the generation and commercialization of goods and services lending themselves to maintaining and re-establishing health.",Production,Medical devices
PROJ0x5307,,"March,1957",?,Public_sector,,?,,0.5387777753269478,53.877777532694786,36.35," Across the globe, manufacturers can be subject to regulations and pollution taxes to offset the environmental costs of manufacturing activities. Prentice Hall. Environment laws and labor protections that are available in developed nations may not be available in the third world.",Mechanical,Kids toys
PROJ0x7f31,,,?,?,,?,,2.2712495282388185,454.24990564776357,-1760.5591171280316,S. 1905.,Mechanical,Wiring tools
PROJ0x9008,,,?,?,,?,,-999.0,,-8827.44997140048,S. Environment laws and labor protections that are available in developed nations may not be available in the third world. These materials are then modified through manufacturing processes to become the required part.,Mechanical,Wiring tools
PROJ0x4985,,,large-cap,Public_sector,,?,2449.0,?,-16685.856764223114,-1733.4007444618796,"3% stake and a 15. Safety for the automobiles themselves, implies that there is no risk of damage.",Production,Bike
PROJ0x8106,MKXY,"June,2011",?,?,Malawi,?,,-999.0,195.5930068032381,148.15,.S. manufacturing jobs – have disappeared between 2000 and 2007.,Mechanical,Kids toys
PROJ0x653b,,,small-cap,Private_sector,,Judy Mascaro,,-999.0,25918.19427985225,94.85,"Plato identifies how the form of the Good allows for the cognizance to understand such difficult concepts as justice. These costs are now well known and there is effort to address them by improving efficiency, reducing waste, using industrial symbiosis, and eliminating harmful chemicals.  These are significant dynamics in the ongoing process, occurring over the last few decades, of manufacture-based industries relocating operations to ""developing-world"" economies where the costs of production are significantly lower than in ""developed-world"" economies.",Food,Beverage
PROJ0x6f2a,WRN,,mid-cap,Private_sector,,Carmela Albright,75539.0,3.831387543044056,1149.4162629132165,182.95," Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot.Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States. Environment laws and labor protections that are available in developed nations may not be available in the third world.",Mechanical,Kids toys
PROJ0x5c08,,,?,?,,?,,0.9079538163197322,226.988454079933,65.75," Across the globe, manufacturers can be subject to regulations and pollution taxes to offset the environmental costs of manufacturing activities.In addition to general overviews, researchers have examined the features and factors affecting particular key aspects of manufacturing development.",Food,Organicfood
PROJ0x5ef7,,,small-cap,Private_sector,,?,,-999.0,200.03624308443932,-7320.267563734553,"XML has been increasingly employed as a means of data interchange since the early 2000s, particularly for machine-oriented interactions such as those involved in web-oriented protocols such as SOAP, describing ""data-in-transit rather than . An early such system was IBM's Information Management System (IMS), which is still widely deployed more than 50 years later.",Production,Gaming hardware
PROJ0x6e8c,KCG,"August,2008",mid-cap,?,,?,26249.0,2.9684458306745483,742.1114576686371,195.15," Examples in Asia include Toyota, Yamaha, Panasonic, LG, Samsung, Godrej & Boyce and Tata Motors. ISBN 978-0-13-148965-3.",Mechanical,Wiring tools
PROJ0x5d96,,"June,2012",?,Public_sector,,?,,-999.0,5743.928156325586,255.6," Starting in the 1960s, robotic equipment was introduced to the process, and today most cars are produced largely with automated machinary. Safety is a state that implies to be protected from any risk, danger, damage or cause of injury.The automotive industry comprises a wide range of companies and organizations involved in the design, development, manufacturing, marketing, and selling of motor vehicles.",Production,Bike
PROJ0x6cbb,,,small-cap,Private_sector,,?,,1.0751259115599414,268.7814778899853,59.4, Each country or region defines these categories in different ways.A 2011 study by Dr.,Production,Medical devices
PROJ0x5324,,"December,1951",small-cap,?,,?,,2.2335736591325106,,61.75,"  Silent contemplation was the route to appreciation of the Idea of the Good.On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U.",Food,Beverage
PROJ0x9987,,"September,2003",small-cap,Public_sector,,?,17995.0,?,,145.65, Entrepreneurs organized a number of manufacturing households into a single enterprise through the putting-out system. manufacturing performs well compared to the rest of the U.,Mechanical,Kids toys
PROJ0x1b9c,,,?,?,,?,,?,1038.6722505912483,-2281.643868481549,"  But he makes a very important distinction, ""sun is not sight"" but it is ""the cause of sight itself"".Manufacturing has unique health and safety challenges and has been recognized by the National Institute for Occupational Safety and Health (NIOSH) as a priority industry sector in the National Occupational Research Agenda (NORA) to identify and provide intervention strategies regarding occupational health and safety issues.S.",Food,Fastfood
PROJ0x5666,,,small-cap,Public_sector,,Yong Mcdowell,52534.0,?,306.2012983253486,58.55,"."" Their definition consists of three categories: techniques for processing, the application of statistical and mathematical methods to decision-making, and the simulation of higher-order thinking through computer programs.",Production,Gaming hardware
PROJ0x8483,,"May,2009",small-cap,Private_sector,,?,,1.2367480008374483,,60.4,"Plato identifies how the form of the Good allows for the cognizance to understand such difficult concepts as justice. Good is generally considered to be the opposite of evil, and is of interest in the study of morality, ethics, religion and philosophy. This led to significant increases in efficiency, lowering the cost of the end process.",Food,Organicfood
PROJ0x4192,,,small-cap,?,,?,6354.0,2.0192134471413765,201.9213447141376,19.85," As of 2007, almost 94% of the data stored worldwide was held digitally: 52% on hard disks, 28% on optical devices ,and 11% on digital magnetic tape. The first random-access digital storage device was the Williams tube, based on a standard cathode ray tube, but the information stored in it and delay line memory was volatile in that it had to be continuously refreshed, and thus was lost once power was removed.  This is an often overlooked reason for the rapid interest in automation and Artificial Intelligence, but the constant pressure to do more with less is opening the door for automation to take control of at least some minor operations in large companies.",Production,Gaming hardware
PROJ0x64d1,,"September,2009",?,?,,?,,-999.0,,77.7,"Many companies now have IT departments for managing the computers, networks, and other technical areas of their businesses.S.",Production,Gaming hardware
PROJ0x4b6,BGZH,,?,Private_sector,,Sandra Haffey,,2.0898180474852848,-18116.4014540586,,"""Manufactures"" . Further, while U. Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century.",Mechanical,Kids toys
PROJ0x58f7,,,?,?,,Robert Mcmaster,4814.0,1.2691359242185516,380.7407772655655,11.5," New International Encyclopedia.In addition to general overviews, researchers have examined the features and factors affecting particular key aspects of manufacturing development.",Food,Fastfood
PROJ0x3dd5,,,small-cap,Public_sector,,?,,0.3283110367874594,32.831103678745926,39.35," ISSN 2222-9280Gleick, James (2011). Cambridge, Massachusetts: Course Technology.",Production,Gaming hardware
PROJ0x320e,QZJ,"July,1962",?,Private_sector,,?,4373.0,6.169913111122296,,112.05,"Many franchised dealers also retail used LCVs, with the poorer quality examples sent to specialist auctions for sale.Renault and Nissan Motors have an alliance (Renault-Nissan Alliance) involving two global companies linked by cross-shareholding, with Renault holding 43.",Production,Bike
PROJ0x5dc3,,,small-cap,Public_sector,Nigeria,?,2646.0,1.347891078255057,-15978.963801571714,99.45,"2 million – one in six U. Some industries, such as semiconductor and steel manufacturers, use the term fabrication instead.",Toys,Kids toys
PROJ0x4ba7,,,small-cap,?,,?,,3.8901370782395137,583.5205617359271,47.85,"On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U. Entrepreneurs organized a number of manufacturing households into a single enterprise through the putting-out system.",Toys,Kids toys
PROJ0x14c2,YHGU,"May,1978",small-cap,Private_sector,,Zoila Shoults,35250.0,10.55038634378232,7743.798563867693,119.05,9% stake in PROTON Holdings and a 51% stake in Lotus Cars.9% stake in Isuzu.,Production,Bike
PROJ0x252a,,,small-cap,Private_sector,,Karen Mortensen,,0.5987458226700617,59.874582267006176,,"Manufacturing in the Soviet Union was based on collectivism.This development from the relative or habitual to the absolute is also evident in the terms ethics and morality both being derived from terms for ""regional custom"", Greek ἦθος and Latin mores, respectively (see also siðr). economy, research shows that it performs poorly compared to manufacturing in other high-wage countries.",Food,Fastfood
PROJ0x5d10,,,small-cap,?,,?,,0.7112771326840368,-13679.503142384148,172.1,"Manufacturing has unique health and safety challenges and has been recognized by the National Institute for Occupational Safety and Health (NIOSH) as a priority industry sector in the National Occupational Research Agenda (NORA) to identify and provide intervention strategies regarding occupational health and safety issues. The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it.Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States.",Mechanical,Kids toys
PROJ0x954d,LTA,,?,,United Arab Emirates,?,21967.0,-999.0,95.62554669442423,54.1,"S. The clean-up costs of hazardous waste, for example, may outweigh the benefits of a product that creates it. This led to significant increases in efficiency, lowering the cost of the end process.",Mechanical,Kids toys
PROJ0x126c,,,?,?,Belgium,?,400.0,3.979947633667517,994.9869084168788,-1865.2311862883887," Southern Innovator Magazine Issue 1: Mobile Phones and Information Technology: United Nations Office for South-South Cooperation. Information services Information services is a term somewhat loosely applied to a variety of IT-related services offered by commercial companies, as well as data brokers.",Production,Gaming hardware
PROJ0xaca,,,small-cap,Private_sector,,?,,1.4220397667800395,426.61193003401183,40.1," The Antikythera mechanism, dating from about the beginning of the first century BC, is generally considered to be the earliest known mechanical analog computer, and the earliest known geared mechanism. Data warehouses began to be developed in the 1980s to integrate these disparate stores.",Production,Gaming hardware
PROJ0x64bc,,,?,?,,Stephen Michaels,,1.951486144082531,487.8715360206328,1784.222268315744,"Surveys and analyses of trends and issues in manufacturing and investment around the world focus on such things as:The nature and sources of the considerable variations that occur cross-nationally in levels of manufacturing and wider industrial-economic growth;Competitiveness; andAttractiveness to foreign direct investors. Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot. manufacturing jobs – have disappeared between 2000 and 2007.",Mechanical,Kids toys
PROJ0x4a6b,VDOQ,"March,1999",mid-cap,Public_sector,Mexico,?,401.0,4.943610957609682,1235.9027394024206,156.55," ISBN 978-0-13-148965-3. Further, while U.",Mechanical,Kids toys
PROJ0x2097,QEC,,small-cap,?,,Roger Buchanan,,5.525885749790518,,96.65,"FAW Group owns 49% of Haima Automobile. At that time, the U.9 million units.",Production,Bike
PROJ0x1032,,,?,?,,?,20026.0,1.1512136381095748,11828.92321524405,47.2,"  A cost center is a department or staff which incurs expenses, or “costs”, within a company rather than generating profits or revenue streams..",Production,Gaming hardware
PROJ0x8603,WBO,,small-cap,?,,Kylie Cartwright,,1.174779200199112,234.9558400398224,403.40341513657995,"  It is also worth noting that from a business perspective, Information Technology departments are a “cost center” the majority of the time..",Production,Gaming hardware
PROJ0x4c51,QRGG,,mid-cap,Public_sector,,Lisa Dyess,41254.0,7.720553118865522,-35134.35233463146,2393.6661155945176,"On the other hand, most manufacturing may involve significant social and environmental costs. Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot..",Mechanical,Kids toys
PROJ0x2278,GDQ,"January,1997",small-cap,?,Cocos Islands,?,,1.2692848415976528,126.92848415976528,84.6,"In an academic context, the Association for Computing Machinery defines IT as ""undergraduate degree programs that prepare students to meet the computer technology needs of business, government, healthcare, schools, and other kinds of organizations . Southern Innovator Magazine Issue 1: Mobile Phones and Information Technology: United Nations Office for South-South Cooperation.",Production,Gaming hardware
PROJ0x22bd,,,small-cap,Public_sector,,?,,0.4086313868466241,,-3004.202578401788," Cambridge, Massachusetts: Course Technology.""Undergraduate degrees in IT (B.",Production,Gaming hardware
PROJ0x2c78,,"August,1976",small-cap,Private_sector,Moldova,?,49144.0,1.1120126531379029,27.800316328447572,-9717.632203223371, Japan Medical devices (excluding in vitro diagnostics) in Japan are classified into four classes based on risk:Class IClass IIClass IIIClass IVClasses I and II distinguish between extremely low and low risk devices. FDA (2013)A History of Medical Device Regulation & Oversight in the United States.The system sees all healthcare services— which are provided and financed solely by the government.,Production,Medical devices
PROJ0x6728,,,small-cap,?,,Carol Nguyen,,2.575415972106957,515.0831944213916,," Rawls's crucial invention was the original position, a procedure in which one tries to make objective moral decisions by refusing to let personal facts about oneself enter one's moral calculations. pp.",Food,Fastfood
PROJ0x2f36,,"July,2010",small-cap,,Cameroon,?,,?,43556.98260631596,136.85,"""Manufactures"" . Manufacturing, Engineering & Technology.",Mechanical,Wiring tools
PROJ0x4c0,,,mid-cap,Public_sector,,?,14630.0,?,,5630.920782651399,"Medieval Christian philosophy was founded on the work of the Bishop Augustine of Hippo and theologian Thomas Aquinas who understood evil in terms of Biblical infallibility and Biblical inerrancy, as well as the influences of Plato and Aristotle in their appreciation of the concept of the Summum bonum. Gnostic ideas influenced many ancient religions which teach that gnosis (variously interpreted as enlightenment, salvation, emancipation or ""oneness with God"") may be reached by practising philanthropy to the point of personal poverty, sexual abstinence (as far as possible for hearers, total for initiates) and diligently searching for wisdom by helping others.Plato identifies how the form of the Good allows for the cognizance to understand such difficult concepts as justice.",Food,Fastfood
PROJ0x291d,,,small-cap,,,Yolanda Trafton,,2.2634942033369434,-11462.96685876285,99.7, It is the essence of secondary sector of the economy.The manufacturing sector is closely connected with the engineering and industrial design.,Food,Beverage
PROJ0x97ab,,,mid-cap,Private_sector,,?,11240.0,4.877499468869892,-35351.718132359645,,"1% in the Renault-Nissan Alliance, while Renault-Nissan Alliance holds a 3.Changan Automobile and JMCG have a joint venture called Jiangling Motor Holding.",Production,Bike
PROJ0x9009,,,?,Private_sector,,?,6306.0,?,,32.15,"All DMS consist of components, they allow the data they store to be accessed simultaneously by many users while maintaining its integrity. The first random-access digital storage device was the Williams tube, based on a standard cathode ray tube, but the information stored in it and delay line memory was volatile in that it had to be continuously refreshed, and thus was lost once power was removed. Learning materials related to Information technology at Wikiversity Media related to Information technology at Wikimedia Commons Quotations related to Information technology at Wikiquote.",Production,Gaming hardware
PROJ0x6ca0,,,small-cap,Private_sector,Bahamas,Lea Pope,10394.0,-999.0,168.87704896240533,77.05,"the dilemma of the human condition and their capacity to perform both good and evil activities. manufacturing jobs – have disappeared between 2000 and 2007.Although the history of the origin of the use of the concept and meaning of ""good"" are diverse, the notable discussions of Plato and Aristotle on this subject have been of significant historical effect.",Food,Beverage
PROJ0x88ea,,,small-cap,,,Nannie Wallace,23151.0,3.3062133651295538,,66.5," Some industries, such as semiconductor and steel manufacturers, use the term fabrication instead.These are the top 50 countries by total value of manufacturing output in US dollars for its noted year according to World Bank.S.",Mechanical,Kids toys
PROJ0x1390,ANY,"September,1982",?,?,,?,37108.0,?,125.80233526690931,," The law encourages patient diversity in clinical trials submitted to the FDA for review, but does not require it. Thus, the government provides universal coverage to all citizens.",Production,Medical devices
PROJ0x5ce4,WPCC,"May,1954",small-cap,Private_sector,,?,19852.0,0.457591929410915,8507.508130722408,-4507.611621231419," Further, while U.Surveys and analyses of trends and issues in manufacturing and investment around the world focus on such things as:The nature and sources of the considerable variations that occur cross-nationally in levels of manufacturing and wider industrial-economic growth;Competitiveness; andAttractiveness to foreign direct investors.",Toys,Kids toys
PROJ0x98c2,,,?,,,Lewis Johnson,12550.0,1.536627942596236,460.98838277887086,79.7," FDA (2013)A History of Medical Device Regulation & Oversight in the United States. This declaration is issued by the manufacturer itself, but for products in Class Is, Im, Ir, IIa, IIb or III, it must be verified by a Certificate of Conformity issued by a Notified Body. Higher risk; more controls.",Production,Medical devices
PROJ0x1d80,MJW,,?,Private_sector,Latvia,?,,3.5629122956099915,89.0728073902498,33.4,"Manufacturing in the Soviet Union was based on collectivism. Morality in this absolute sense solidifies in the dialogues of Plato, together with the emergence of monotheistic thought (notably in Euthyphro, which ponders the concept of piety (τὸ ὅσιον) as a moral absolute). Good is that which should prevail and evil should be defeated.",Food,Organicfood
PROJ0x6d3e,,,?,Public_sector,,?,22749.0,0.5570905494851639,35180.522456615174,74.8," In Canada, for instance, drug prices have been extensively lowered by the Patented Medicine Prices Review Board.Medical equipment (also known as armamentarium) is designed to aid in the diagnosis, monitoring or treatment of medical conditions.",Production,Medical devices
PROJ0x39e,,"February,1982",?,Public_sector,Cape Verde,?,82565.0,2.175772156314828,,47.95, They have compared production and investment in a range of Western and non-Western countries and presented case studies of growth and performance in important individual industries and market-economic sectors.These are the top 50 countries by total value of manufacturing output in US dollars for its noted year according to World Bank. manufacturing jobs – have disappeared between 2000 and 2007.,Mechanical,Wiring tools
PROJ0x5961,,"September,1960",small-cap,?,,Eleanor Mullen,,-999.0,,13.4, These discussion were undertaken by Kant particularly in the context of his Critique of Practical Reason.S.,Food,Beverage
PROJ0x844c,THQQ,"November,1979",small-cap,?,,?,,-999.0,,156.15,"S. Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot.",Mechanical,Kids toys
PROJ0x3ca7,,"December,2003",small-cap,?,,?,69260.0,-999.0,401.98822621885284,73.6," Environment laws and labor protections that are available in developed nations may not be available in the third world.Manufacturing engineering, or the manufacturing process, are the steps through which raw materials are transformed into a final product.",Food,Fastfood
PROJ0x5533,YIC,,?,,,Juana Fields,,-999.0,285.3248006968998,18.65," It can be broadly categorized as broadcasting, in which information is transmitted unidirectionally downstream, or telecommunications, with bidirectional upstream and downstream channels.Information technology (IT) is the use of computers to store or retrieve data and information.",Production,Gaming hardware
PROJ0x7dc5,TFL,,small-cap,Private_sector,,?,,1.4063693163003543,,90.85, manufacturing performs well compared to the rest of the U.Manufacturing in the Soviet Union was based on collectivism.,Toys,Kids toys
PROJ0x4869,,,?,?,,Michael Comfort,495.0,-999.0,284.4866970931958,13.45,"Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States. It was usually carried out by single skilled artisans with assistants.List of manufacturing processesManufacturing Process ManagementManagementList of management topicsTotal quality managementQuality controlSix SigmaList of largest manufacturing companies by revenueIndustrial robotManufacturing engineeringProcess manufacturingManufacturing in the United StatesIndustrial engineeringAdvanced manufacturingMetal fabricationMicrofabricationOptics fabricationSemiconductor device fabricationBiomanufacturingMesoscale ManufacturingCyber manufacturingTaylorism/Scientific managementFordismKalpakjian, Serope; Steven Schmid (August 2005).",Mechanical,Wiring tools
PROJ0x7a7c,,,small-cap,?,Benin,?,,-999.0,62.72286857466419,25.5,4 percent with the United States (13. A Notified Body is a public or private organisation that has been accredited to validate the compliance of the device to the European Directive.,Production,Medical devices
PROJ0x657b,PID,,small-cap,?,Gambia,?,,-999.0,,100.65,"The factory system was first adopted in Britain at the beginning of the Industrial Revolution in the late 18th century and later spread around the world. The main characteristic of the factory system is the use of machinery, originally powered by water or steam and later by electricity.The manufacturing sector is closely connected with the engineering and industrial design.",Food,Organicfood
PROJ0x3899,,"November,1996",small-cap,?,,?,30877.0,0.9257337995393546,92.57337995393549,69.35,"  He then proceeds to explain ""although the good is not being"" it is ""superior to it in rank and power"", it is what ""provides for knowledge and truth"" (508e).The manufacturing sector is closely connected with the engineering and industrial design.",Food,Organicfood
