ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x341c,,,?,?,,Earl Shummon,,?,623.3227895057628,603.85,"The government does not ensure all-inclusive health care to every one of its natives, yet certain freely supported health care programs help to accommodate a portion of the elderly, crippled, and poor people and elected law guarantees community to crisis benefits paying little respect to capacity to pay.  As of 2020, there was no specific regulatory pathway for AI/ML-based medical devices in the US or Europe.",Diagnostic,Medical devices
PROJ0xf50,TBI,"July,2004",?,?,,Gloria Fritz,,8.38035935194751,,2358.502638795142, Cloisters and library are also notable.The following data comes from the weather station located at the University in the city center.,Pharma,homeopathic
PROJ0x2086,PXJX,,small-cap,Private_sector,Samoa,?,,1.036258527367559,24269.5790757531,13.45,"Morality is regarded by some biologists (notably Edward O. In Western civilisation, the basic meanings of κακός and ἀγαθός are ""bad, cowardly"" and ""good, brave, capable"", and their absolute sense emerges only around 400 BC, with Pre-Socratic philosophy, in particular Democritus.",Pharma,Organicfood
PROJ0x6bf9,,,?,Public_sector,,Marion Biddle,,-999.0,,234.85," These services are typically implemented on a clinic-by-clinic basis.San Giovanni Evangelista: Abbey church originally constructed in the 10th century behind the Cathedral's apse, rebuilt in 1498 and 1510.",Pharma,siddha
PROJ0x4170,,,large-cap,,,?,,9.532368079511004,2859.7104238533007,4951.236139481825," The modern healthcare industry includes three essential branches which are services, products, and finance and may be divided into many sectors and categories and depends on the interdisciplinary teams of trained professionals and paraprofessionals to meet health needs of individuals and populations.7%) being the top three.",Pharma,siddha
PROJ0x1470,,,?,?,Montserrat,?,,1.9697134614771872,9918.900894058685,5309.776904331054, The first references that are seen in Plato's The Republic to the Form of the Good are within the conversation between Glaucon and Socrates (454c–d).S.,Pharma,Organicfood
PROJ0x1154,BCE,,?,?,,?,53500.0,17.846788935193157,,," Much of the Palazzo della Pilotta, situated not far (half a mile) from the train station, was destroyed. He created the bases for a modern industry and fought strenuously against the church's privileges. In the subsequent struggles between the Papacy and the Empire, Parma was usually a member of the Imperial party.",Pharma,siddha
PROJ0x5792,TGLP,"March,1968",large-cap,?,,Scott Carver,9190.0,9.453859752975733,18010.739358162988,505.45," The most common way is face-to-face delivery, where care provider and patient see each other in person.In Parma, the average annual high temperature is 17 °C (63 °F), the annual low temperature is 9 °C (48 °F), and the annual precipitation is 777 millimetres (30.",Pharma,allopathy
PROJ0x93e,QHJW,,?,?,,?,21631.0,1.309461258476209,22891.85863228304,," ISBN 978-0-06-076533-0Meidinger, Roy (2015). A two-tier system of public and private is common.This model maintains private providers, but payment comes directly from the government.",Pharma,homeopathic
PROJ0x88c1,,"September,2011",large-cap,?,,Jeannie Paul,,8.111118614097768,,," In many poorer countries, development aid, as well as funding through charities or volunteers, help support the delivery and financing of health care services among large segments of the population. in the field of optometry, hydrotherapy, medical massage, yoga therapy, music therapy, occupational therapy, speech therapy, chiropody, homeopathy, chiropractic, acupuncture, etc.",Diagnostic,allopathy
PROJ0x698d,,,?,?,,?,,9.159514953642349,1831.9029907284687,159.1,"San Francesco del Prato: (13th century) Gothic church served as jail from Napoleonic era until 1990s, during which the 16 windows in the façade were opened. At the end of the 17th century, after the defeat of Pallavicini (1588) and Landi (1682) the Farnese duke could finally hold with firm hand all Parmense territories. These created a kind of new feudalism, building towers and castles throughout the city and the land.",Pharma,homeopathic
PROJ0x610e,,,mid-cap,Public_sector,,?,,11.122595411400699,1112.2595411400698,, This approach further mitigates risks and increases visibility of quality issues. The precipitant for change was a radiation therapy device (Therac-25) that overdosed patients because of software coding errors. This article discusses what constitutes a medical device in these different regions and throughout the article these regions will be discussed in order of their global market share.,Diagnostic,Medical devices
PROJ0x1a67,,,?,?,,?,,?,,486.05,59 inches).Sanctuary of Santa Maria della Steccata.,Pharma,allopathy
PROJ0x826d,,"August,1966",large-cap,Private_sector,,?,20670.0,12.282245659962115,2456.449131992423,," Critics argue that reforms brought about by the Health and Social Care Act 2012 only proved to fragment the system, leading to high regulatory burden and long treatment delays.75%.The Cittadella, a large fortress erected in the 16th century by order of Duke Alessandro Farnese, close to the old walls.",Pharma,homeopathic
PROJ0x2ce1,,,?,Private_sector,,Bianca Lopez,,-999.0,,-2570.6678083980028," in the field of optometry, hydrotherapy, medical massage, yoga therapy, music therapy, occupational therapy, speech therapy, chiropody, homeopathy, chiropractic, acupuncture, etc.Santa Maria del Quartiere (1604–1619) church characterized by an unusual hexagonal plan.",Diagnostic,allopathy
PROJ0x1ad0,FSG,,?,?,,?,30807.0,4.9495832262294615,1237.3958065573652,,"Parma is divided into two parts by the stream of the same name. In the current position of the city rose a terramare.  As an incentive to privatization, foreign investment in hospitals—up to 70% ownership has been encouraged.",Pharma,homeopathic
PROJ0x3f4c,,,?,?,,Roger Habeck,,15.788712056099206,,15781.915786938345,"9%), Switzerland (10.The Cittadella, a large fortress erected in the 16th century by order of Duke Alessandro Farnese, close to the old walls. It had a forum, in what is today the central Garibaldi Square.",Pharma,allopathy
PROJ0x8cf7,,,?,?,,?,,11.13634118986775,1113.6341189867746,195.15,"g. Relatively nearby coastal areas like Genoa have far milder climates with cooler summers and milder winters, with the mountains separating Parma from the mediterranean acting as a barrier to the sea air. Media related to Healthcare industry at Wikimedia CommonsParma (Italian pronunciation: [ˈparma] (listen); Emilian: Pärma, pronounced ['pːè(r)ma]) is a city in the northern Italian region of Emilia-Romagna famous for its architecture, music, art, prosciutto (ham), cheese and surrounding countryside.",Pharma,siddha
PROJ0x224e,,,?,?,,?,,14.352858504781413,,575.5," The city receives approximately 45 cm of snow each winter.On 1 January 2016 there were 192,836 resident citizens in Parma, of whom 47. The incomes of managers and administrators, underwriters and medical malpractice attorneys, marketers, investors and shareholders of for-profit services, all are attributable to health care costs.",Diagnostic,allopathy
PROJ0x9,,,small-cap,?,French Guiana,?,,2.1399335918837865,,51.1," Built on the former Sforza castle area, it was enlarged in the 17th–18th centuries. It is the city's opera house. As a basic framework for defining the sector, the United Nations International Standard Industrial Classification (ISIC) categorizes the healthcare industry as generally consisting of:Hospital activities;Medical and dental practice activities;""Other human health activities"".",Pharma,homeopathic
PROJ0x339c,,,?,Private_sector,,?,,9.430293182150622,1886.0586364301248,," Based on this event, ASTM established a new task group (F04.This third class involves activities of, or under the supervision of, nurses, midwives, physiotherapists, scientific or diagnostic laboratories, pathology clinics, residential health facilities, or other allied health professions, e. Other mechanisms include government-financed systems (such as the National Health Service in the United Kingdom).",Diagnostic,Medical devices
PROJ0x7890,,,?,,,?,,1.561092684141375,,40.7,"  He then proceeds to explain ""although the good is not being"" it is ""superior to it in rank and power"", it is what ""provides for knowledge and truth"" (508e).  But he makes a very important distinction, ""sun is not sight"" but it is ""the cause of sight itself"".",Pharma,Organicfood
PROJ0x4a9d,ZIL,,small-cap,Public_sector,,?,,0.6354884541978661,-18479.15942554213,-2061.2977509095026," The manufacturing process begins with the product design, and materials specification from which the product is made. The manufacturing process begins with the product design, and materials specification from which the product is made.",Pharma,Organicfood
PROJ0x1347,,,small-cap,Public_sector,,?,36657.0,1.0216940554295229,,-927.1835956549612," Rawls defined justice as fairness, especially in distributing social goods, defined fairness in terms of procedures, and attempted to prove that just institutions and lives are good, if every rational individual's goods are considered fairly.On the other hand, most manufacturing may involve significant social and environmental costs.",Pharma,Organicfood
PROJ0x1b2e,VQM,,?,Private_sector,,?,16681.0,12.791245377807186,16952.3105213875,542.5,"6 million pharmacists and other pharmaceutical personnel, and over 1. It includes the generation and commercialization of goods and services lending themselves to maintaining and re-establishing health. The incomes of managers and administrators, underwriters and medical malpractice attorneys, marketers, investors and shareholders of for-profit services, all are attributable to health care costs.",Diagnostic,Medical devices
PROJ0x496b,,,large-cap,Private_sector,Falkland Islands (Malvinas),?,,?,,601.15,"9%), and Germany (10. Diana Zuckerman and Paul Brown of the National Center for Health Research, and Dr. The CA in one Member State has no jurisdiction in any other member state, but exchanges information and tries to reach common positions.",Diagnostic,Medical devices
PROJ0x1552,MSW,,?,Public_sector,,Jenny Cruz,,27.362526665152465,6840.631666288114,625.35," All the outstanding art collections of the duke's palaces of Parma, Colorno and Sala Baganza were moved to Naples.The city was most probably founded and named by the Etruscans, for a parma or palma (circular shield) was a Latin borrowing, as were many Roman terms for particular arms, and the names Parmeal, Parmni and Parmnial appear in Etruscan inscriptions.",Pharma,homeopathic
PROJ0x6c32,NDNB,,large-cap,Public_sector,,Alberta Cook,,19.79749935075197,5939.24980522559,816.85," Painters and sculptors Michelangelo Anselmi, painter born in TuscanyBenedetto Antelami, architect and sculptorAlessandro Araldi, painterSisto Badalocchio, painterJacopo Bertoia (Giacomo Zanguidi or Jacopo Zanguidi or Bertoja), painterAmedeo Bocchi, painterGiulio Carmignani, painterAntonio da Correggio (Antonio Allegri), born in Correggio (Reggio Emilia), painterFrancesco Marmitta, painterFilippo Mazzola, painterFrancesco Mazzola, best known as Il Parmigianino, painterGirolamo Mazzola Bedoli, painterGiovanni Maria Francesco Rondani, painterBartolomeo Schedoni, painter Others Vittorio Adorni, cyclistDeborah Lettieri, dancer at Crazy Horse de Paris, choreographer, tv talent show judgeGiovanni Amighetti, composer, musicianAmoretti Brothers, typographers and typefounders, Bodoni's opponentsAttilio Bertolucci, poetBernardo Bertolucci, directorGiuseppe Bertolucci, directorGiambattista Bodoni, typographerVittorio Bottego, explorerCleofonte Campanini, conductorFrancesco Cura, actor, singer, modelAlex Di Gregorio, cartoonistElizabeth Farnese, Queen of SpainOdoardo Farnese, duke of ParmaAlexander Farnese, Duke of Parma, military commanderFrancesco Gabriele Frola, ballet dancerVittorio Gallese, physiologistFiorello Giraud, opera singerGiovannino Guareschi, writerAdriano Malori, cyclistFranco Nero, actorAntonio Brianti, architectFerdinando Paer, composerNiccolò Paganini, composer, musician (buried in Parma)Alex Szilasi, pianistArturo Toscanini, conductorPaul Yeboah (Bello FiGo), singerGiuseppe Verdi, opera composerParma Calcio 1913, founded in 2015, is a Serie A (first division) football club. The castle of the Sanseverino in Colorno was turned into a luxurious summer palace by Ferdinando Bibiena.The Roman colony was founded in 183 BC, together with Mutina (Modena); 2,000 families were settled.",Pharma,allopathy
PROJ0x8cf,,"April,1970",?,?,,Nancy Richard,,?,,5849.9451808360445," Parma railway station is on the Milan–Bologna railway system. Whether the Etruscan encampment acquired its name from its round shape, like a shield, or from its metaphorical function as a shield against the Gauls to the north, remains uncertain. The emergence of the National Health Insurance model is cited as a response to the challenges presented by the traditional Bismarck and Beveridge systems.",Diagnostic,allopathy
PROJ0x40ae,WXAX,"March,1955",?,Public_sector,,Jimmy Crawford,2768.0,-999.0,,85.8,"Aside from ancient Greek studies of the ""good"", the eastern part of ancient Persia almost five thousand years ago a religious philosopher called Zoroaster simplified the pantheon of early Iranian gods into two opposing forces: Ahura Mazda (Illuminating Wisdom) and Angra Mainyu (Destructive Spirit) which were in conflict.Morality is regarded by some biologists (notably Edward O. 22–36, 951–88.",Pharma,Organicfood
PROJ0xbf2,IRL,,?,?,,?,30087.0,2.7301887921464045,819.0566376439212,42.15," Wilson, Jeremy Griffith, David Sloan Wilson and Frans de Waal) as an important question to be addressed by the field of biology. Later, automation was introduced to incrementally replace human operators, a trend that has accelerated with the development of the computer and the robot.",Pharma,Organicfood
PROJ0x61e3,XNG,,?,Private_sector,,?,,?,4717.1153479488075,736.65,"64%.In the Treaty of London (1718) it was promulgated that the heir to the combined Duchy of Parma and Piacenza would be Elisabeth Farnese's elder son with Philip V of Spain, Don Carlos.75%.",Diagnostic,allopathy
PROJ0x3ac0,,"March,1956",?,Public_sector,Norway,?,,5.903020584470473,,6873.095355390085,"Parma is divided into two parts by the stream of the same name.The government does not ensure all-inclusive health care to every one of its natives, yet certain freely supported health care programs help to accommodate a portion of the elderly, crippled, and poor people and elected law guarantees community to crisis benefits paying little respect to capacity to pay.",Pharma,siddha
PROJ0xafe,,,?,Public_sector,,Dorothy Harris,,19.948125138563093,2992.218770784463,,"The government does not ensure all-inclusive health care to every one of its natives, yet certain freely supported health care programs help to accommodate a portion of the elderly, crippled, and poor people and elected law guarantees community to crisis benefits paying little respect to capacity to pay.The city had a medieval Jewish community.",Diagnostic,allopathy
PROJ0x3539,,,small-cap,Public_sector,,?,,2.05782056003394,,," Good is generally considered to be the opposite of evil, and is of interest in the study of morality, ethics, religion and philosophy.Plato identifies how the form of the Good allows for the cognizance to understand such difficult concepts as justice.",Pharma,Organicfood
PROJ0x7b24,YME,"August,1973",large-cap,Public_sector,,?,,19.09232520689616,-12724.764194987078,1642.7144693843916," It was commissioned by  Duke Ranuccio I for the visit of Cosimo I de' Medici.In areas with low levels of government stability or poverty, there is often no mechanism for ensuring that health costs are covered by a party other than the individual. In market-based health care systems, for example such as that in the United States, such services are usually paid for by the patient or through the patient's health insurance company.",Pharma,siddha
PROJ0x266d,,,?,,,?,,-999.0,435.44157182225615,, Media related to Good at Wikimedia Commons Quotations related to Good at Wikiquote. Manufacturing provides important material support for national infrastructure and for national defense.S.,Pharma,Organicfood
PROJ0x2291,,,?,Private_sector,,?,,0.3818255253986063,95.45638134965158,," Examples of major manufacturers in North America include General Motors Corporation, General Electric, Procter & Gamble, AbbVie, Unilever, General Dynamics, Boeing, Pfizer, Precision Castparts, and Fiat Chrysler Automobiles. Because Plato's Form of the Good does not explain events in the physical world, humans have no reason to believe that the Form of the Good exists and the Form of the Good is thereby irrelevant to human ethics.",Pharma,Organicfood
PROJ0x6bbf,,"March,1977",?,Private_sector,,Margaret Miniard,,19.568503683834678,2935.275552575201,1672.9015106572638, The castle of the Sanseverino in Colorno was turned into a luxurious summer palace by Ferdinando Bibiena. The cupola is decorated with frescoes by Pier Antonio Bernabei and pupils.,Pharma,siddha
PROJ0x5e22,,,large-cap,Public_sector,,Seth Wells,4567.0,?,,-6076.768887929805," In a pure Bismarck system, access to insurance is seen as a right solely predicated on labor status.The healthcare industry (also called the medical industry or health economy) is an aggregation and integration of sectors within the economic system that provides goods and services to treat patients with curative, preventive, rehabilitative, and palliative care.9 percent of GDP by 2025.",Pharma,siddha
PROJ0x7a98,,,small-cap,Private_sector,,?,,2.9713902882009675,,,"Morality is regarded by some biologists (notably Edward O.""Manufactures"" . Further, while U.",Pharma,Organicfood
PROJ0x79a4,,,?,?,,Randy Cogliano,,8.609224357322283,215.23060893305703,5812.107396456106," Parma also is home to two rugby union teams in the top national division, Overmach Rugby Parma and SKG Gran Rugby. The system attempts to cover all working citizens, meaning patients cannot be excluded from insurance due to pre-existing conditions.The national insurance model shares and mixes elements from both the Bismarck and Beveridge models.",Pharma,allopathy
PROJ0x5f20,SEO,"August,1957",small-cap,,,Latrina Fleming,12143.0,-999.0,9599.851233604159,518.8," US health care expenditures totaled US$2. The frescoes in the nave by Giovanni Maria Conti, Francesco Reti and Antonio Lombardi) date to this period.""Mahar, Maggie, Money-Driven Medicine: The Real Reason Health Care Costs So Much, Harper/Collins, 2006.",Pharma,homeopathic
PROJ0x1255,,"January,1957",large-cap,,,?,3508.0,14.005999843980382,36335.73104662647,," In this system, insurance is mandated by the government and is typically sold on a non-profit basis. The book looks at the last 30 years and explains how this industry has stolen $21 trillion, through false billings, accounting fraud, kickbacks and restrained trade by using economic duress.For the purpose of finance and management, the healthcare industry is typically divided into several areas.",Pharma,siddha
PROJ0x78f1,UAZ,,?,Private_sector,,?,,6.062112479938802,,6156.607171454588, The term 'device' does not include software functions excluded pursuant to section 520(o). The competent authority (CA) is a body with authority to act on behalf of the member state to ensure that member state government transposes requirements of medical device directives into national law and applies them.,Diagnostic,Medical devices
PROJ0x174,WKS,"October,1970",?,?,,James Tuten,43178.0,?,,398.2,"Healthcare systems dictate the means by which people and institutions pay for and receive health services.In countries where insurance is not mandated, there can be gaps in coverage—especially among disadvantaged and impoverished communities that can not afford private plans. In 1734, Charles I conquered the kingdoms of Naples and Sicily, and was crowned as the King of Naples and Sicily on 3 July 1735, leaving the Duchy of Parma to his brother Philip (Filippo I di Borbone-Parma).",Pharma,allopathy
PROJ0x42f9,FRW,"September,2003",large-cap,?,,Susan Nelson,,31.22780820176219,11266.677192096544,,"2 million physicians, 19.In countries where insurance is not mandated, there can be gaps in coverage—especially among disadvantaged and impoverished communities that can not afford private plans.",Diagnostic,Medical devices
PROJ0x41aa,,,large-cap,Public_sector,,?,,-999.0,2912.918603828222,1319.7929119331345," Stadio Sergio Lanfranchi is the ground of rugby and American football teams. A two-tier system of public and private is common.Palazzo del Comune, built in 1627.",Pharma,siddha
PROJ0x8d16,,"August,2004",large-cap,Public_sector,,?,21890.0,12.819885418384445,1922.9828127576666,762.55," It includes the Palazzo Eucherio Sanvitale, with interesting decorations dating from the 16th centuries and attributed to Gianfrancesco d'Agrate, and a fresco by Parmigianino. The cupola is frescoed with an influential masterpiece of the Renaissance:  the Vision of St.",Pharma,homeopathic
PROJ0x10b6,CVU,,small-cap,?,,Ingrid Stay,14043.0,-999.0,,39.95," Wilson, Jeremy Griffith, David Sloan Wilson and Frans de Waal) as an important question to be addressed by the field of biology.S.  This is the recognition of good and evil not being unrelated, but two parts of a greater whole; unity, oneness, a Monism.",Pharma,Organicfood
PROJ0x6bc,,,?,?,,?,,-999.0,9174.419598728253,680.1," Relevant standards include:ASTM F2097 – Standard Guide for Design and Evaluation of Primary Flexible Packaging for Medical ProductsASTM F2475-11 – Standard Guide for Biocompatibility Evaluation of Medical Device Packaging MaterialsEN 868 Packaging materials and systems for medical devices to be sterilized, General requirements and test methodsISO 11607 Packaging for terminally sterilized medical devicesPackage testing is part of a quality management system including verification and validation.For the purpose of finance and management, the healthcare industry is typically divided into several areas. The design of medical devices constitutes a major segment of the field of biomedical engineering.",Diagnostic,Medical devices
PROJ0x7c2c,,,large-cap,Public_sector,,Abby Hudgins,,10.481668281089446,-16588.232508060617,757.85,"This third class involves activities of, or under the supervision of, nurses, midwives, physiotherapists, scientific or diagnostic laboratories, pathology clinics, residential health facilities, or other allied health professions, e. The city was besieged in 1247–48 by Emperor Frederick II, who was however crushed in the battle that ensued.",Pharma,homeopathic
PROJ0x935,,,large-cap,Public_sector,,?,,17.784467838991393,1778.446783899139,183.15," These services are typically implemented on a clinic-by-clinic basis.Parma also has two food multinationals, Barilla and Parmalat and a medium-large food tourism sector represented by Parma Golosa and Food Valley companies.",Diagnostic,allopathy
PROJ0x9606,JSJ,,large-cap,?,,?,22882.0,10.933894321992984,21099.471382736792,-179.69640462018447," An almost independent commune was created around 1140; a treaty between Parma and Piacenza of 1149 is the earliest document of a comune headed by consuls. However, depending on the specific system, public providers can be accompanied by private doctors who collect fees from the government. This means that most insurance claims are reimbursed without challenge, creating low administrative burden.",Pharma,siddha
PROJ0x1ad6,,,large-cap,,,?,24434.0,-999.0,2780.149716318959,568.05,"59 inches). The largest foreign group came from other parts of Europe (namely Moldova, Romania, Albania, and Ukraine: 6. It includes the generation and commercialization of goods and services lending themselves to maintaining and re-establishing health.",Diagnostic,allopathy
PROJ0x1358,,"October,1987",small-cap,Public_sector,,Joseph Beers,6091.0,?,,113.4, Chiesi Farmaceutici in the pharma industry is headquartered in Parma. During this age (between 1500 BC and 800 BC) the first necropolis (on the sites of the present-day Piazza Duomo and Piazzale della Macina) were constructed.75%.,Pharma,homeopathic
PROJ0x882,,"May,2000",?,Public_sector,,Margie Brown,,-999.0,,471.35,"4 percent with the United States (13. Typically, the government owns and runs the clinics and hospitals, meaning that doctors are employees of the government.  Those that cannot afford treatment typically remain sick or die.",Diagnostic,allopathy
PROJ0x760b,,,?,,,?,,11.250727230845992,1687.6090846268987,477.95," However, Parma did not see widespread destruction during the war. Parma's territories were an exception for Northern Italy, as its feudal subdivision frequently continued until more recent years. The citizens organized into the Arditi del Popolo (""People's champions"") and pushed back the squadristi.",Pharma,allopathy
PROJ0x861,QLS,,large-cap,?,Slovakia,?,76201.0,14.655779189081082,2198.3668783621624,985.6," Consuming over 10 percent of gross domestic product (GDP) of most developed nations, health care can form an enormous part of a country's economy. Various rules identify the device's category Canada The Medical Devices Bureau of Health Canada recognizes four classes of medical devices based on the level of control necessary to assure the safety and effectiveness of the device.The ISO standards for medical devices are covered by ICS 11.",Diagnostic,Medical devices
PROJ0x50b1,,"January,1960",large-cap,Public_sector,,?,19444.0,22.765123821669878,33754.05522081752,179.4," The Baroque bell tower was built in 1616 and the bells were completed in 1753. The ""terramare"" (marl earth) were ancient villages built of wood on piles according to a defined scheme and squared form; constructed on dry land and generally in proximity to the rivers.",Pharma,allopathy
PROJ0x3027,,,mid-cap,?,,Lillie May,148.0,?,10761.847964802813,71.6," Rawls defined justice as fairness, especially in distributing social goods, defined fairness in terms of procedures, and attempted to prove that just institutions and lives are good, if every rational individual's goods are considered fairly. pp.the dilemma of the human condition and their capacity to perform both good and evil activities.",Pharma,Organicfood
PROJ0x17a4,,,?,Public_sector,,Ervin Nuzum,,-999.0,5022.570533431417,3029.058279209138,"The government does not ensure all-inclusive health care to every one of its natives, yet certain freely supported health care programs help to accommodate a portion of the elderly, crippled, and poor people and elected law guarantees community to crisis benefits paying little respect to capacity to pay.72% growth, while Italy as a whole grew by 6.",Pharma,siddha
PROJ0x2c4,,,?,?,,?,24439.0,2.161236150950404,-11957.795069080788,1288.7615701217405," economy, research shows that it performs poorly compared to manufacturing in other high-wage countries. A total of 3.""Manufactures"" .",Pharma,Organicfood
PROJ0x91a2,JIT,,?,Private_sector,,?,519.0,13.238636073460714,3309.6590183651783,347.5," He created the bases for a modern industry and fought strenuously against the church's privileges. The citizens organized into the Arditi del Popolo (""People's champions"") and pushed back the squadristi.The national insurance model shares and mixes elements from both the Bismarck and Beveridge models.",Pharma,siddha
PROJ0x6f64,,,large-cap,?,,Scott Slone,55599.0,16.01558189794009,4003.895474485023,5700.877627094516," Thus, the government provides universal coverage to all citizens. The incomes of managers and administrators, underwriters and medical malpractice attorneys, marketers, investors and shareholders of for-profit services, all are attributable to health care costs. Definitions also often recognize In vitro diagnostics as a subclass of medical devices and establish accessories as medical devices.",Diagnostic,Medical devices
PROJ0x479b,,,?,Private_sector,,Grant Vega,70665.0,-999.0,893.0521232653862,2459.2792802813533, In this case patients must pay for services on their own. European Union (EU) and European Free Trade Association (EFTA) The classification of medical devices in the European Union is outlined in Article IX of the Council Directive 93/42/EEC and Annex VIII of the EU medical device regulation.,Diagnostic,Medical devices
PROJ0x74e9,,,small-cap,?,,?,,5.776972100706767,577.6972100706766,422.7,San Rocco: late Baroque style church rebuilt in 1754 and dedicated to one of Parma's patron saints. Parma railway station is on the Milan–Bologna railway system.,Pharma,homeopathic
PROJ0x890,,,small-cap,Private_sector,,Susan Salinas,,3.32813593106284,83.20339827657102,895.1," The standard is the basis for regulatory compliance in local markets, and most export markets. According to Health Affairs, US$7,498 be spent on every woman, man and child in the United States in 2007, 20 percent of all spending.",Diagnostic,Medical devices
PROJ0x4ad4,,"November,1999",small-cap,?,,?,5547.0,?,,212.7," Models vary based on the country, with the responsibility of payment ranging from public (social insurance) and private health insurers to the consumer-driven by patients themselves. Subpart B includes quality system requirements, an important component of which are design controls (21 CFR 820. He shared his concerns at the Black Hat security conference.",Diagnostic,Medical devices
PROJ0x44e,PMW,,mid-cap,Public_sector,,?,16077.0,-999.0,819.5151259319342,316.8," Interiors were largely renovated in 1506, 1603 and finally 1701.Between the 14th and the 15th centuries, Parma was at the centre of the Italian Wars. However, with modern telecommunications technology, in absentia health care or Tele-Health is becoming more common.",Pharma,siddha
PROJ0x9c31,,,?,?,,?,,1.8593274026951243,,1953.5978956579047," After the foreigners were expelled, Parma belonged to the Papal States until 1545. This compares with the Italian average of 17. ISBN 978-0-06-076533-0Meidinger, Roy (2015).",Diagnostic,allopathy
PROJ0x679d,,,small-cap,Private_sector,,?,,2.0883552989726253,626.5065896917877,27.05,"a generally accepted cultural standard of behaviour which might enhance group survival or wealthnatural law or behaviour which induces strong emotional reactionstatute law imposing a legal duty Kant A significant enlightenment context for studying the ""good"" has been its significance in the study of ""the good, the true and the beautiful"" as found in Immanuel Kant and other Enlightenment philosophers and religious thinkers. He identifies knowledge and truth as important, but through Socrates (508d–e) says, ""good is yet more prized"".",Pharma,Organicfood
PROJ0x95,AUC,,?,Private_sector,,?,,-999.0,106.73897079790987,915.5," The district on the far side of the river is Oltretorrente.  There are many ways of providing healthcare in the modern world. Under its French name, Parme, it was also created a duché grand-fief de l'Empire for Charles-François Lebrun, duc de Plaisance, the Emperor's Arch-Treasurer, on 24 April 1808 (extinguished in 1926).",Diagnostic,allopathy
PROJ0x13e9,,,large-cap,?,,Madelene Mcdougald,,25.92742768482264,,365.55," Much of the Palazzo della Pilotta, situated not far (half a mile) from the train station, was destroyed.The delivery of healthcare services—from primary care to secondary and tertiary levels of care—is the most visible part of any healthcare system, both to users and the general public. Parma fell under the control of Milan in 1341.",Pharma,homeopathic
PROJ0x7db7,XMRW,,large-cap,Private_sector,Nicaragua,?,,25.07383047038909,,-5215.948220356958,"9%), and Germany (10. It is expected that the health share of the Gross domestic product (GDP) will continue its upward trend, reaching 19. The system is the guiding basis of the modern British healthcare model enacted post-World War II.",Pharma,siddha
PROJ0x7599,,,mid-cap,,,?,11150.0,11.397403416601165,,," While care is privatized, it is closely regulated by the state through fixed procedure pricing. The CA reports to the minister of health in the member state.",Diagnostic,Medical devices
PROJ0x5164,,,large-cap,Private_sector,,Alice Dunlop,32649.0,-999.0,,," On 15 September 1859 the dynasty was declared deposed, and Parma entered the newly formed province of Emilia under Luigi Carlo Farini.Aeroporto Internazionale di Parma, Parma's airport, offers commercial flights to cities in a number of European countries. The Battle of Fornovo was fought in its territory.",Pharma,siddha
PROJ0x4fe5,QRH,,?,?,,Jacqueline Thurman,65943.0,-999.0,,380.7, The quality and risk management regarding the topic for regulatory purposes is convened by ISO 13485 and ISO 14971.The national insurance model shares and mixes elements from both the Bismarck and Beveridge models.,Diagnostic,Medical devices
PROJ0x6dd9,,,?,Private_sector,,Floyd Wilson,585.0,-999.0,,1771.9362832289253," Two of its bishops became antipopes: Càdalo, founder of the cathedral, as Honorius II; and Guibert, as Clement III.Pallavolo Parma and Parma Baseball are also popular teams in the city. The French held the city in 1500–1521, with a short Papal parenthesis in 1512–1515.",Diagnostic,allopathy
PROJ0x1fd8,,"May,1956",?,,Madagascar,?,26848.0,-999.0,19759.454622567875,-2351.4575172312525," China has implemented a long-term transformation of its healthcare industry, beginning in the 1980s. It started to recover its role of industrial prominence after the railway connection with Piacenza and Bologna of 1859, and with Fornovo and Suzzara in 1883.",Diagnostic,allopathy
PROJ0x8808,TFZ,,?,,,?,,15.058919498431413,2258.8379247647117,,"Improving access, coverage and quality of health services depends on the ways services are organized and managed, and on the incentives influencing providers and users. In the same period foreign born residents in Parma experienced +385.",Diagnostic,allopathy
PROJ0x4799,,,mid-cap,?,,?,,13.24848211212582,1324.8482112125819,904.8,"4 million nurses and midwives, 1. The WHO estimates that 95% of medical equipment in low- and middle-income countries (LMICs) is imported and 80% of it is funded by international donors or foreign governments.",Diagnostic,Medical devices
PROJ0x690e,LTCZ,"May,2002",?,Private_sector,,Sheila Welker,45585.0,-999.0,,3985.373328788981,"  It is not only the ""cause of knowledge and truth, it is also an object of knowledge"". Environment laws and labor protections that are available in developed nations may not be available in the third world.S.",Pharma,Organicfood
PROJ0x5d88,,,mid-cap,Public_sector,Sweden,Wilburn Malinowski,25405.0,8.764620384838729,876.4620384838727,639.95," The book looks at the last 30 years and explains how this industry has stolen $21 trillion, through false billings, accounting fraud, kickbacks and restrained trade by using economic duress.9 percent of the gross domestic product (GDP) of the United States, the largest of any country in the world.",Pharma,allopathy
